activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,1093210,[],CHEMBL697873,In vitro inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,COC(=O)N1CCN(C(=O)N2C(=O)[C@H](CCCN=C(N)N)[C@H]2C(=O)O)CC1,,,CHEMBL1134957,Bioorg. Med. Chem. Lett.,2002,"{'bei': '20.93', 'le': '0.41', 'lle': '9.59', 'sei': '4.68'}",CHEMBL109254,,CHEMBL109254,8.05,False,http://www.openphacts.org/units/Nanomolar,206892,=,1,True,=,,IC50,nM,,9.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,9.0
,1094455,[],CHEMBL697873,In vitro inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,N=C(N)NCCC[C@H]1C(=O)N(C(=O)Nc2ccccc2)[C@@H]1C(=O)O,,,CHEMBL1134957,Bioorg. Med. Chem. Lett.,2002,"{'bei': '18.01', 'le': '0.34', 'lle': '5.61', 'sei': '4.04'}",CHEMBL320744,,CHEMBL320744,6.00,False,http://www.openphacts.org/units/Nanomolar,206902,=,1,True,=,,IC50,nM,,992.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,992.0
,1095523,[],CHEMBL697873,In vitro inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,N=C(N)NCCC[C@H]1C(=O)N(C(=O)c2cccs2)[C@@H]1C(=O)O,,,CHEMBL1134957,Bioorg. Med. Chem. Lett.,2002,"{'bei': '27.75', 'le': '0.56', 'lle': '8.94', 'sei': '6.59'}",CHEMBL443539,,CHEMBL443539,9.00,False,http://www.openphacts.org/units/Nanomolar,206900,=,1,True,=,,IC50,nM,,1.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,1.0
,1095531,[],CHEMBL697873,In vitro inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,N=C(N)NCCC[C@H]1C(=O)N(C(=O)N2CCN(C(=O)c3ccccc3)CC2)[C@@H]1C(=O)O,,,CHEMBL1134957,Bioorg. Med. Chem. Lett.,2002,"{'bei': '19.24', 'le': '0.36', 'lle': '8.54', 'sei': '5.17'}",CHEMBL111548,,CHEMBL111548,8.28,False,http://www.openphacts.org/units/Nanomolar,206887,=,1,True,=,,IC50,nM,,5.2,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,5.2
,1097735,[],CHEMBL697873,In vitro inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,N=C(N)NCCC[C@H]1C(=O)N(C(=O)NCc2ccccc2)[C@@H]1C(=O)O,,,CHEMBL1134957,Bioorg. Med. Chem. Lett.,2002,"{'bei': '20.58', 'le': '0.39', 'lle': '7.08', 'sei': '4.81'}",CHEMBL320529,,CHEMBL320529,7.15,False,http://www.openphacts.org/units/Nanomolar,206901,=,1,True,=,,IC50,nM,,71.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,71.0
,1098945,[],CHEMBL697873,In vitro inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,N=C(N)NCCC[C@H]1C(=O)N(S(=O)(=O)c2ccc(-c3ccccc3)cc2)[C@@H]1C(=O)O,,,CHEMBL1134957,Bioorg. Med. Chem. Lett.,2002,"{'bei': '20.91', 'le': '0.41', 'lle': '7.78', 'sei': '5.86'}",CHEMBL109888,,CHEMBL109888,9.00,False,http://www.openphacts.org/units/Nanomolar,206894,=,1,True,=,,IC50,nM,,1.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,1.0
,1100064,[],CHEMBL697873,In vitro inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,CC(C)(C)NC(=O)N1CCN(C(=O)N2C(=O)[C@H](CCCN=C(N)N)[C@H]2C(=O)O)CC1,,,CHEMBL1134957,Bioorg. Med. Chem. Lett.,2002,"{'bei': '19.74', 'le': '0.38', 'lle': '9.20', 'sei': '4.81'}",CHEMBL71037,,CHEMBL71037,8.40,True,http://www.openphacts.org/units/Nanomolar,206890,=,1,True,=,,IC50,nM,,4.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,4.0
,1101105,[],CHEMBL697873,In vitro inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,CC(C)(C)OC(=O)N1CCN(C(=O)N2C(=O)[C@H](CCCN=C(N)N)[C@H]2C(N)=O)CC1,,,CHEMBL1134957,Bioorg. Med. Chem. Lett.,2002,"{'bei': '22.09', 'le': '0.43', 'lle': '10.37', 'sei': '5.29'}",CHEMBL322526,,CHEMBL322526,9.40,False,http://www.openphacts.org/units/Nanomolar,206899,=,1,True,=,,IC50,nM,,0.4,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,0.4
,1183597,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)c3cnc4ccccc4c3)C2=O)c1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '10.83', 'le': '0.20', 'lle': '2.38', 'sei': '4.11'}",CHEMBL107791,,CHEMBL107791,4.82,False,http://www.openphacts.org/units/Nanomolar,198093,=,1,True,=,,IC50,nM,,15000.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,15000.0
,1184910,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NC1CCCc2ccc(NC(=O)CN3CCCCC(NC(=O)c4ccc(-c5ccccc5)cc4)C3=O)cc21,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,,CHEMBL104354,,CHEMBL104354,,False,http://www.openphacts.org/units/Nanomolar,198078,>,1,True,>,,IC50,nM,,33000.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,33000.0
,1184911,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(C4CCCCC4)cc3)C2=O)c1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '12.61', 'le': '0.23', 'lle': '2.07', 'sei': '5.75'}",CHEMBL432789,,CHEMBL432789,6.01,False,http://www.openphacts.org/units/Nanomolar,198083,=,1,True,=,,IC50,nM,,980.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,980.0
,1186245,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCCCCNC(=O)CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,,CHEMBL107476,,CHEMBL107476,,False,http://www.openphacts.org/units/Nanomolar,198070,>,1,True,>,,IC50,nM,,33000.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,33000.0
,1186246,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCc1ccccc1NC(=O)CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,,CHEMBL104434,,CHEMBL104434,,False,http://www.openphacts.org/units/Nanomolar,198082,>,1,True,>,,IC50,nM,,33000.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,33000.0
,1186247,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCc1ccc(Cl)c(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '14.69', 'le': '0.28', 'lle': '3.20', 'sei': '7.10'}",CHEMBL323783,,CHEMBL323783,7.42,False,http://www.openphacts.org/units/Nanomolar,198089,=,1,True,=,,IC50,nM,,38.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,38.0
,1186248,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCc1ccc(Cl)c(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '14.69', 'le': '0.28', 'lle': '3.20', 'sei': '7.10'}",CHEMBL323783,,CHEMBL323783,7.42,False,http://www.openphacts.org/units/Nanomolar,198089,=,1,True,=,,IC50,nM,,38.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,38.0
,1187567,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)CC(c3ccccc3)c3ccccc3)C2=O)c1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '13.43', 'le': '0.25', 'lle': '2.90', 'sei': '6.41'}",CHEMBL321466,,CHEMBL321466,6.70,False,http://www.openphacts.org/units/Nanomolar,198092,=,1,True,=,,IC50,nM,,200.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,200.0
,1187568,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)CC(c3ccccc3)c3ccccc3)C2=O)c1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '13.43', 'le': '0.25', 'lle': '2.90', 'sei': '6.41'}",CHEMBL321466,,CHEMBL321466,6.70,False,http://www.openphacts.org/units/Nanomolar,198092,=,1,True,=,,IC50,nM,,200.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,200.0
,1191656,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,O=C(CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O)NCC1CCNCC1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,,CHEMBL107805,,CHEMBL107805,,False,http://www.openphacts.org/units/Nanomolar,198098,>,1,True,>,,IC50,nM,,33000.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,33000.0
,1191657,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,CCN(CC)Cc1cccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,,CHEMBL106183,,CHEMBL106183,,False,http://www.openphacts.org/units/Nanomolar,198075,>,1,True,>,,IC50,nM,,33000.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,33000.0
,1192809,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCC1CCC(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)CC1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '10.32', 'le': '0.19', 'lle': '1.82', 'sei': '4.71'}",CHEMBL106146,,CHEMBL106146,4.92,False,http://www.openphacts.org/units/Nanomolar,198071,=,1,True,=,,IC50,nM,,12000.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,12000.0
,1195381,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,CNCc1cccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,,CHEMBL107690,,CHEMBL107690,,False,http://www.openphacts.org/units/Nanomolar,198076,>,1,True,>,,IC50,nM,,33000.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,33000.0
,1195382,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(-c2ccc(C(=O)NC3CCCCN(CC(=O)Nc4cccc(CN)c4)C3=O)cc2)cc1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '12.15', 'le': '0.22', 'lle': '2.02', 'sei': '5.63'}",CHEMBL104220,,CHEMBL104220,5.89,False,http://www.openphacts.org/units/Nanomolar,198088,=,1,True,=,,IC50,nM,,1300.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,1300.0
,1200574,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NC(=O)c1cccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,,CHEMBL326448,,CHEMBL326448,,False,http://www.openphacts.org/units/Nanomolar,198074,>,1,True,>,,IC50,nM,,33000.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,33000.0
,1203404,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)CCCCc3ccccc3)C2=O)c1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '12.29', 'le': '0.23', 'lle': '2.55', 'sei': '5.30'}",CHEMBL320722,,CHEMBL320722,5.54,False,http://www.openphacts.org/units/Nanomolar,198095,=,1,True,=,,IC50,nM,,2900.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,2900.0
,1204762,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccc(Cl)c(Cl)c4)cc3)C2=O)c1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '10.52', 'le': '0.21', 'lle': '0.81', 'sei': '5.43'}",CHEMBL322441,,CHEMBL322441,5.68,False,http://www.openphacts.org/units/Nanomolar,198086,=,1,True,=,,IC50,nM,,2100.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,2100.0
,1206084,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '14.03', 'le': '0.26', 'lle': '3.04', 'sei': '6.32'}",CHEMBL321145,,CHEMBL321145,6.60,False,http://www.openphacts.org/units/Nanomolar,198079,=,1,True,=,,IC50,nM,,250.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,250.0
,1206085,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,,CHEMBL321145,,CHEMBL321145,,False,http://www.openphacts.org/units/Nanomolar,198079,>,1,True,>,,IC50,nM,,250.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,250.0
,1206093,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,COc1ccc(CN)cc1NC(=O)CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '12.09', 'le': '0.22', 'lle': '2.48', 'sei': '5.32'}",CHEMBL419366,,CHEMBL419366,6.05,False,http://www.openphacts.org/units/Nanomolar,198091,=,1,True,=,,IC50,nM,,890.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,890.0
,1207356,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,Nc1ccc(CNC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)cc1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,,CHEMBL107233,,CHEMBL107233,,False,http://www.openphacts.org/units/Nanomolar,198097,>,1,True,>,,IC50,nM,,33000.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,33000.0
,1207357,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)COc3ccc4ccccc4c3)C2=O)c1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '11.25', 'le': '0.21', 'lle': '2.53', 'sei': '4.69'}",CHEMBL106903,,CHEMBL106903,5.34,False,http://www.openphacts.org/units/Nanomolar,198094,=,1,True,=,,IC50,nM,,4600.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,4600.0
,1209914,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,Nc1cccc(CNC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,,CHEMBL321378,,CHEMBL321378,,False,http://www.openphacts.org/units/Nanomolar,198072,>,1,True,>,,IC50,nM,,33000.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,33000.0
,1209915,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,CCc1ccc(-c2ccc(C(=O)NC3CCCCN(CC(=O)Nc4cccc(CN)c4)C3=O)cc2)cc1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '11.11', 'le': '0.20', 'lle': '1.42', 'sei': '5.30'}",CHEMBL320659,,CHEMBL320659,5.54,False,http://www.openphacts.org/units/Nanomolar,198087,=,1,True,=,,IC50,nM,,2900.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,2900.0
,1209916,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)Cc3ccc(-c4ccccc4)cc3)C2=O)c1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '10.90', 'le': '0.20', 'lle': '1.79', 'sei': '5.06'}",CHEMBL104601,,CHEMBL104601,5.28,False,http://www.openphacts.org/units/Nanomolar,198085,=,1,True,=,,IC50,nM,,5200.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,5200.0
,1209917,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,CCc1ccc(C(=O)NC2CCCCN(CC(=O)Nc3cccc(CN)c3)C2=O)cc1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '12.63', 'le': '0.24', 'lle': '2.88', 'sei': '5.11'}",CHEMBL317458,,CHEMBL317458,5.34,False,http://www.openphacts.org/units/Nanomolar,198096,=,1,True,=,,IC50,nM,,4600.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,4600.0
,1211214,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCCCCCNC(=O)CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '10.92', 'le': '0.20', 'lle': '2.21', 'sei': '4.71'}",CHEMBL104309,,CHEMBL104309,4.92,False,http://www.openphacts.org/units/Nanomolar,198100,=,1,True,=,,IC50,nM,,12000.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,12000.0
,1212616,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCc1cccc(CNC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)c1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '10.08', 'le': '0.19', 'lle': '1.65', 'sei': '4.67'}",CHEMBL319925,,CHEMBL319925,4.89,False,http://www.openphacts.org/units/Nanomolar,198081,=,1,True,=,,IC50,nM,,13000.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,13000.0
,1212617,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCc1ccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)cc1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '11.57', 'le': '0.21', 'lle': '1.88', 'sei': '5.21'}",CHEMBL107427,,CHEMBL107427,5.44,False,http://www.openphacts.org/units/Nanomolar,198080,=,1,True,=,,IC50,nM,,3600.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,3600.0
,1212618,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,O=C(CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O)Nc1ccc2c(c1)CNCC2,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,,CHEMBL107095,,CHEMBL107095,,False,http://www.openphacts.org/units/Nanomolar,198077,>,1,True,>,,IC50,nM,,33000.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,33000.0
,1212619,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(CN)cc1NC(=O)CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '14.71', 'le': '0.27', 'lle': '3.26', 'sei': '6.82'}",CHEMBL104064,,CHEMBL104064,7.13,False,http://www.openphacts.org/units/Nanomolar,198090,=,1,True,=,,IC50,nM,,74.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,74.0
,1212620,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(CN)cc1NC(=O)CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '14.71', 'le': '0.27', 'lle': '3.26', 'sei': '6.82'}",CHEMBL104064,,CHEMBL104064,7.13,False,http://www.openphacts.org/units/Nanomolar,198090,=,1,True,=,,IC50,nM,,74.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,74.0
,1217854,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCCCCCCNC(=O)CN1CCCCC(NC(=O)c2ccc(-c3ccccc3)cc2)C1=O,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,,CHEMBL107226,,CHEMBL107226,,False,http://www.openphacts.org/units/Nanomolar,198099,>,1,True,>,,IC50,nM,,33000.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,33000.0
,1220510,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCCc1ccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(-c4ccccc4)cc3)C2=O)cc1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '10.23', 'le': '0.19', 'lle': '1.36', 'sei': '4.74'}",CHEMBL326694,,CHEMBL326694,4.96,False,http://www.openphacts.org/units/Nanomolar,198073,=,1,True,=,,IC50,nM,,11000.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,11000.0
,1222962,[],CHEMBL817287,Inhibition of human tryptase.,B,,,BAO_0000190,BAO_0000224,protein format,NCc1cccc(NC(=O)CN2CCCCC(NC(=O)c3ccc(Cc4ccccc4)cc3)C2=O)c1,,,CHEMBL1139445,Bioorg. Med. Chem. Lett.,2004,"{'bei': '12.40', 'le': '0.23', 'lle': '2.52', 'sei': '5.75'}",CHEMBL320473,,CHEMBL320473,6.01,False,http://www.openphacts.org/units/Nanomolar,198084,=,1,True,=,,IC50,nM,,980.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,980.0
,15679184,[],CHEMBL3607633,Inhibition of tryptase (unknown origin) using t-Boc-Phe-Ser-Arg-MCA as substrate after 5 mins by fluorimetric analysis,B,,,BAO_0000190,BAO_0000224,protein format,CN1C(=O)c2ccc(OC(=O)CCc3ccc(N)nc3)cc2C1=O.Cl,,,CHEMBL3603840,Bioorg. Med. Chem. Lett.,2015,"{'bei': '20.66', 'le': '0.38', 'lle': '5.29', 'sei': '6.55'}",CHEMBL3604626,,CHEMBL1171655,6.72,False,http://www.openphacts.org/units/Nanomolar,2494589,=,1,True,=,,IC50,nM,,190.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,uM,UO_0000065,,0.19
,18550707,[],CHEMBL4199288,Inhibition of human lung tryptase using Z-glypro-arg-AMC incubated for 3 mins by spectrophotometry,B,,,BAO_0000190,BAO_0000224,protein format,CC(C)(C)NC(=O)N1CCN(C(=O)N2C(=O)[C@H](CCCN=C(N)N)[C@H]2C(=O)O)CC1,,,CHEMBL4196099,J Med Chem,2018,"{'bei': '19.51', 'le': '0.38', 'lle': '9.10', 'sei': '4.75'}",CHEMBL71037,,CHEMBL71037,8.30,False,http://www.openphacts.org/units/Nanomolar,3079886,=,1,True,=,,IC50,nM,,5.0,CHEMBL2095193,Homo sapiens,Tryptase,9606,,,IC50,nM,UO_0000065,,5.0
